Time,UserID,LocationX,LocationY,RSRP1,RSRQ1,RSRP2,RSRQ2,RSRP3,RSRQ3,RSRP4,RSRQ4,Label
19.6,40,354.8988927183,540.5094652672,-67.0918929225,-5.4220278277,-72.8528153635,-11.1829502687,-75.89944618,-14.2295810852,-77.2822190771,-15.6123539823,1
19.6,41,758.0404652543,661.212894325,-69.7388162735,-6.8421216178,-71.7779778362,-8.8812831804,-75.8122005079,-12.9155058521,-76.716968949,-13.8202742933,1
19.6,42,956.1393194417,420.2091921151,-60.7664770234,-4.4889366123,-67.6582902204,-11.3807498094,-73.9944481804,-17.7169077694,-74.927316544,-18.649776133,1
19.6,43,561.6308726342,67.8850955481,-71.0886757663,-7.8826827986,-71.099247026,-7.8932540583,-75.8047522883,-12.5987593206,-76.9661567197,-13.760163752,1
19.6,44,-153.2007867427,-86.3308007471,-75.9181182903,-7.3835312858,-78.6818464933,-10.1472594889,-80.3399940191,-11.8054070147,-81.1868052395,-12.6522182351,1
19.6,45,1143.1830509982,557.871715201,-70.415804376,-5.4513292672,-77.2996754436,-12.3352003348,-78.3459098845,-13.3814347757,-81.1287770515,-16.1643019428,1
19.6,46,351.4020969791,911.9167887729,-63.0951335163,-3.7437357205,-75.1318373397,-15.7804395439,-79.9931138406,-20.6417160447,-80.3038171069,-20.9524193111,1
19.6,47,1113.4418414966,974.3608628385,-73.1405369531,-5.4327942426,-79.7135380169,-12.0057953064,-80.0322679866,-12.3245252761,-83.2536333394,-15.5458906289,1
19.6,48,479.317425563,249.9722416088,-67.49313595,-5.6140914839,-72.7353195563,-10.8562750901,-76.0278066478,-14.1487621816,-76.9930445686,-15.1140001025,1
19.6,49,154.8933625993,1021.5632038454,-66.2163790646,-3.9440585366,-77.4682221852,-15.1959016573,-81.2375063494,-18.9651858214,-81.6539613776,-19.3816408496,1
19.6,50,277.7845956791,633.2472943756,-70.9155763183,-7.7115892372,-71.8147017575,-8.6107146764,-74.5420591505,-11.3380720694,-77.852365961,-14.6483788799,1
19.6,51,124.9706562617,368.6532654642,-65.6622617204,-4.7187091393,-72.9337972555,-11.9902446745,-75.5501001882,-14.6065476071,-78.5149167884,-17.5713642073,1
19.6,52,636.5468772038,531.1367587258,-68.8441900722,-6.4895218954,-71.9310258973,-9.5763577205,-76.299329474,-13.9446612973,-77.1087808833,-14.7541127065,1
19.6,53,717.5919525745,340.6769704385,-69.7646776018,-6.8860351912,-72.790597222,-9.9119548114,-74.4155288378,-11.5368864272,-76.979391418,-14.1007490073,1
19.6,54,-132.9427446843,-160.2378695242,-76.3706696091,-7.9215438843,-77.2176749091,-8.7685491843,-80.1609880544,-11.7118623296,-81.7719984068,-13.322872682,1
19.6,55,-28.9355011508,665.712003105,-69.4891968754,-5.779321159,-72.7935605704,-9.0836848539,-78.0037349994,-14.2938592829,-79.1469258914,-15.4370501749,1
19.6,56,200.4096916835,173.7389164781,-66.7010047101,-4.8524468195,-73.5301115917,-11.681553701,-77.5392533377,-15.6906954471,-79.1891506465,-17.3405927558,1
19.6,57,671.8369993206,169.0482312435,-66.4684093221,-4.952787581,-74.2790805602,-12.7634588191,-75.1913631626,-13.6757414215,-78.409226528,-16.8936047869,1
19.6,58,322.7861542293,537.413657726,-69.31130833,-6.6976112854,-72.0523092988,-9.4386122542,-75.8205969312,-13.2068998866,-76.6248002974,-14.0111032527,1
19.6,59,1057.393307411,617.0587034803,-72.4415130911,-6.9826195312,-76.3784391815,-10.9195456216,-77.0153202213,-11.5564266614,-79.2568043163,-13.7979107565,1
19.6,60,888.1277754398,885.0689385286,-64.2171660943,-3.8687486103,-74.7821574987,-14.4337400147,-76.9247736139,-16.5763561299,-82.1907723362,-21.8423548522,1
19.6,61,798.5534159153,225.7217027618,-70.6510598767,-7.3627889644,-72.115883466,-8.8276125537,-74.9832324389,-11.6949615267,-77.3689638755,-14.0806929632,1
19.6,62,136.9436834318,519.7524309553,-67.7175586868,-5.6000977871,-72.3451654757,-10.227704576,-76.0718851008,-13.9544242011,-77.3647893209,-15.2473284212,1
19.6,63,111.2880557421,38.3167044613,-68.9357687241,-5.3383441554,-76.1285040225,-12.5310794539,-77.9187822621,-14.3213576934,-78.2009133164,-14.6034887477,1
19.6,64,893.1738794717,722.2035433188,-70.9266050967,-7.2640923707,-71.6028246868,-7.9403119607,-77.4713888858,-13.8088761597,-77.9001219609,-14.2376092348,1
19.6,65,458.2824861892,473.865685033,-56.8640412759,-3.367824004,-74.1619525674,-20.6657352956,-74.5836877842,-21.0874705123,-75.6120938474,-22.1158765756,1
19.6,66,55.5075381003,-106.4211139968,-70.3322807546,-5.1044962211,-77.9212603832,-12.6934758498,-78.5318109692,-13.3040264357,-81.5335809007,-16.3057963673,1
19.6,67,1142.2647869789,797.4153862366,-72.9032077679,-5.9392852549,-78.8606152801,-11.8966927671,-79.7806709843,-12.8167484713,-80.2279851207,-13.2640626077,1
19.6,68,795.8470916522,621.5523908406,-70.4073236698,-7.1291355969,-72.6741104608,-9.3959223879,-74.4415283272,-11.1633402544,-77.6389228223,-14.3607347495,1
19.6,69,-111.7367513981,313.0447842385,-65.7105153662,-4.0755322464,-75.2458243359,-13.6108412161,-77.2302494224,-15.5952663026,-82.4302137771,-20.7952306573,1
19.6,70,49.4444547144,324.693552086,-69.9823186658,-7.2473189517,-72.2952404223,-9.5602407082,-73.5750190454,-10.8400193313,-76.2836582386,-13.5486585245,1
19.6,71,165.6933344328,251.4577380246,-69.4392324328,-6.2207407369,-74.3702263132,-11.1517346173,-74.6705225706,-11.4520308747,-77.8941388305,-14.6756471345,1
19.6,72,46.3009376606,-67.8035364068,-71.4262730751,-5.8140248503,-77.6425903902,-12.0303421654,-77.9416319659,-12.329383741,-81.1333577539,-15.5211095291,1
19.6,73,495.7766002998,668.1794255127,-70.1163027658,-7.1970960097,-72.2943803895,-9.3751736335,-74.471844674,-11.5526379179,-77.0692190875,-14.1500123315,1
19.6,74,325.5846196655,835.7631242091,-61.0471282323,-3.5918845247,-73.6562398091,-16.2009961014,-79.9271898675,-22.4719461598,-79.9561447258,-22.5009010181,1
19.6,75,840.7628851773,177.4811026233,-70.3902435282,-6.6923674445,-75.1512913569,-11.4534152732,-76.0597434313,-12.3618673477,-76.8020864224,-13.1042103387,1
19.6,76,1001.9325166833,200.614031566,-70.1544126874,-5.8557424599,-74.6860986885,-10.387428461,-77.0365544307,-12.7378842032,-79.0945177836,-14.7958475562,1
19.6,77,153.8591855911,120.9956771095,-64.7761973577,-4.077441416,-74.8168015711,-14.1180456294,-79.5061263498,-18.8073704081,-79.5629642393,-18.8642082976,1
19.6,78,115.6793034671,454.1290936156,-62.7481219655,-3.9398494497,-73.9229643425,-15.1146918267,-74.6460517979,-15.8377792821,-80.0023349366,-21.1940624208,1
19.6,79,-9.9063966687,253.8969056918,-67.5128045227,-5.0454391267,-72.6976182666,-10.2302528705,-77.3398741993,-14.8725088033,-79.5666959608,-17.0993305648,1
19.6,80,829.7874511322,890.5795975371,-60.0620952874,-3.450375198,-74.7710122582,-18.1592921688,-75.9630515937,-19.3513315044,-79.2289067773,-22.6171866879,1
19.6,81,697.0598826155,655.3261810485,-68.1345796393,-5.7384426004,-73.7867578187,-11.3906207799,-76.0648154423,-13.6686784034,-76.1510762668,-13.754939228,1
19.6,82,1036.5135538273,801.4611617403,-70.6543359418,-5.6059528555,-75.1941546729,-10.1457715866,-78.7710336626,-13.7226505762,-79.8417570134,-14.7933739271,1
19.6,83,-142.4219628332,669.5910253636,-69.6324550366,-4.9164569257,-76.273085358,-11.5570872471,-78.5560804105,-13.8400822997,-81.2360120203,-16.5200139095,1
19.6,84,703.48369764,425.5702839122,-67.015840281,-5.1981275767,-74.6562698271,-12.8385571228,-75.1905323468,-13.3728196425,-77.6911538156,-15.8734411113,1
19.6,85,27.4511768205,316.3654178201,-67.1754132573,-5.289702333,-72.5268917581,-10.6411808337,-76.4328392545,-14.5471283302,-77.751819446,-15.8661085217,1
19.6,86,1061.6192715258,650.8906354446,-72.8433670565,-7.1911174077,-75.4271967767,-9.7749471278,-77.3645761549,-11.712326506,-79.7900127198,-14.1377630709,1
19.6,87,981.9219042338,930.9196469805,-69.1974466647,-4.6822632355,-76.7186229131,-12.2034394838,-78.1618585376,-13.6466751083,-82.838008085,-18.3228246558,1
19.6,88,267.0586501553,571.3086543843,-71.3455821124,-8.1700572274,-72.3358223872,-9.1602975022,-72.96714696,-9.791622075,-77.7376629356,-14.5621380506,1
19.6,89,379.7193604276,287.3231784695,-66.7991012392,-5.1655074808,-73.9848976589,-12.3513039004,-75.4889203471,-13.8553265887,-77.5548733452,-15.9212795868,1
19.6,90,1122.1104090783,383.0877170888,-64.4847804933,-3.757676849,-76.7446845387,-16.0175808944,-80.5328922239,-19.8057885796,-81.7565797536,-21.0294761093,1
19.6,91,-102.9639549884,115.9872761801,-71.4406622239,-5.7060948003,-76.3068256165,-10.5722581929,-79.1188488036,-13.38428138,-79.9745949011,-14.2400274775,1
19.6,92,106.3591685605,368.9294779112,-65.4366365882,-4.6487080595,-72.8554828405,-12.0675543118,-75.5418285797,-14.7539000509,-78.9196504799,-18.1317219511,1
19.6,93,869.7277081333,202.7530565419,-69.3713013742,-5.8686610561,-76.1796528963,-12.6770125781,-76.5659069907,-13.0632666725,-77.3057889231,-13.8031486049,1
19.6,94,621.2430388807,932.5781246891,-66.3593307361,-4.7416720449,-72.660907919,-11.0432492278,-76.810650012,-15.1929913208,-79.7820380942,-18.164379403,1
19.6,95,313.8676753453,453.6150826768,-70.6247028349,-7.4168716971,-73.7930974738,-10.585266336,-76.7845297818,-13.5766986439,-76.9895377121,-13.7817065742,1
19.6,96,509.0638933744,268.1055259757,-68.2993968831,-6.138998674,-72.1208081888,-9.9604099796,-76.2026589016,-14.0422606924,-77.132422755,-14.9720245458,1
19.6,97,189.5182735941,437.1359079206,-66.2408144723,-4.8596472162,-74.7266627359,-13.3454954798,-74.7305598897,-13.3493926335,-79.0174135144,-17.6362462583,1
19.6,98,786.1827818572,75.3091202493,-67.1508186704,-6.5678636179,-69.0672284553,-8.4842734028,-73.2503753507,-12.6674202982,-75.5356157432,-14.9526606907,1
19.6,99,574.5040344546,320.6242818037,-70.9194647847,-8.282990343,-72.0093862826,-9.3729118409,-74.2088878345,-11.5724133929,-76.2553604791,-13.6188860374,1
19.6,100,683.5057233145,957.6396189382,-62.4117857528,-3.6857832274,-74.0892216873,-15.363219162,-76.5576252267,-17.8316227013,-81.6325801156,-22.9065775902,1
19.6,101,-21.1783992571,364.422873303,-58.6784578683,-3.387988256,-73.9849455329,-18.6944759206,-75.8100726573,-20.519603045,-78.0998177011,-22.8093480888,1
19.6,102,839.9054216954,872.6663681898,-59.9072483591,-3.4367425548,-74.3348049981,-17.8642991938,-76.112777244,-19.6422714397,-79.9505641234,-23.4800583192,1
19.6,103,722.5065453715,433.004799873,-67.5535175252,-5.3920033079,-75.1078179302,-12.9463037129,-75.1629128835,-13.0013986662,-77.8644957668,-15.7029815495,1
19.6,104,157.0334260319,393.0418362659,-65.8346612127,-4.7576101854,-73.5042167167,-12.4271656894,-75.3868618296,-14.3098108022,-78.2688854277,-17.1918344004,1
19.6,105,397.1428932576,604.028647993,-66.6571720496,-5.065247057,-74.8354349361,-13.2435099435,-74.8392595174,-13.2473345248,-77.5976047063,-16.0056797137,1
19.8,1,1145.6346908839,-36.6896878998,-72.9174512251,-5.4493055365,-79.8545257976,-12.3863801091,-80.2203986607,-12.7522529722,-82.019104509,-14.5509588205,1
19.8,2,142.1713080787,11.5874303844,-69.1734049293,-6.0898497919,-72.9583532861,-9.8747981487,-75.9255327185,-12.8419775812,-79.3427217343,-16.2591665969,1
19.8,3,611.6910199577,-167.3626305221,-67.6964517226,-4.7331702429,-74.1451344346,-11.1818529549,-77.8150962897,-14.85181481,-80.4207999838,-17.4575185041,1
19.8,4,864.9752223855,427.6657658951,-72.0743101925,-8.9965130618,-72.0902320936,-9.0124349628,-72.3747719525,-9.2969748217,-78.8011548945,-15.7233577637,1
19.8,5,758.7927225551,686.532855675,-68.5529988488,-6.0612311712,-72.1523034085,-9.6605357309,-76.329390302,-13.8376226244,-76.6644638414,-14.1726961638,1
19.8,6,895.5042689244,674.5581510694,-69.1992439329,-5.7070244299,-75.6065331447,-12.1143136417,-76.3771383437,-12.8849188407,-77.9849019168,-14.4926824138,1
19.8,7,414.966760142,-37.6943817608,-65.8068466163,-4.2735123714,-75.3515648061,-13.8182305612,-78.3278675231,-16.7945332782,-79.4095430398,-17.8762087949,1
19.8,8,252.9380390023,570.1483482057,-71.8643126074,-8.6363388047,-72.3636746071,-9.1357008044,-72.3678625585,-9.1398887558,-78.0410800435,-14.8131062408,1
19.8,9,259.9886742835,788.285106784,-61.7584894095,-3.7733014383,-73.5370385459,-15.5518505747,-76.9071784841,-18.9219905129,-78.9113118105,-20.9261238393,1
19.8,10,665.7959458058,137.0294589385,-64.716714625,-4.3866807828,-74.3571940469,-14.0271602047,-74.5567787895,-14.2267449473,-79.4774211189,-19.1473872767,1
19.8,11,245.7282764514,440.5558659858,-68.4573202038,-5.8209220911,-75.327507962,-12.6911098493,-75.7279687286,-13.0915706158,-77.2710478512,-14.6346497384,1
19.8,12,357.8999268155,550.4504831646,-67.2249294746,-5.4304286197,-73.1864538772,-11.3919530223,-75.8907168619,-14.096216007,-77.0221902255,-15.2276893706,1
19.8,13,1222.128570451,1020.5737058892,-75.5638407259,-5.928171447,-80.8311836067,-11.1955143278,-83.0515575858,-13.4158883069,-83.9545611398,-14.3188918609,1
19.8,14,575.3226995247,148.1417388478,-69.1614884493,-6.3931224738,-73.287576166,-10.5192101905,-74.834144917,-12.0657789415,-76.712515458,-13.9441494825,1
19.8,15,1060.0512878015,962.2800746118,-71.6160402188,-5.1434120735,-78.4712263141,-11.9985981688,-79.0713711315,-12.5987429862,-83.0012222137,-16.5285940685,1
19.8,16,854.6292369112,516.692387395,-67.2931460065,-5.2471799635,-72.4835784132,-10.4376123702,-77.5627812249,-15.5168151819,-79.4933640922,-17.4473980492,1
19.8,17,241.5017890396,465.3674414006,-68.8245856806,-6.0589673821,-74.965510858,-12.1998925594,-75.8018949193,-13.0362766207,-76.2455557523,-13.4799374538,1
19.8,18,543.5478763545,126.0212354447,-70.7166458939,-7.5966346773,-72.0474834391,-8.9274722225,-74.0302345656,-10.910223349,-77.3185308598,-14.1985196432,1
19.8,19,-60.847000213,518.5655491025,-61.0991470129,-3.5274737845,-74.4372043062,-16.8655310778,-76.3088624339,-18.7371892055,-81.0973616332,-23.5256884049,1
19.8,20,537.8969143436,61.0756093524,-70.6468389587,-7.3181544598,-72.113505485,-8.7848209861,-75.4901629057,-12.1614784068,-77.2233486018,-13.8946641029,1
19.8,21,128.1034686031,249.2960222286,-69.5190045587,-6.0671483627,-75.5379526334,-12.0860964373,-75.8016910269,-12.3498348308,-77.6663944774,-14.2145382814,1
19.8,22,721.7061005357,638.9637344971,-69.2692813494,-6.4872267612,-72.7759438988,-9.9938893107,-75.0166515069,-12.2345969188,-76.7359431282,-13.95388854,1
19.8,23,310.5029873556,549.6823577323,-69.9902398681,-7.1394071426,-72.0835110543,-9.2326783289,-74.8849253899,-12.0340926644,-76.9567858177,-14.1059530923,1
19.8,24,1066.5610850995,425.257063655,-58.4980545075,-3.2902822278,-75.847945332,-20.6401730523,-78.2843934751,-23.0766211954,-78.3007041303,-23.0929318506,1
19.8,25,1030.4780857626,112.5389874946,-71.6457394376,-6.4156332392,-74.1816459742,-8.9515397758,-78.8999879271,-13.6698817287,-78.9961839599,-13.7660777615,1
19.8,26,525.769435556,1062.299357505,-70.963691194,-5.9533197221,-74.4899659857,-9.4795945137,-78.75940389,-13.7490324181,-79.3848300686,-14.3744585966,1
19.8,27,980.2766202695,508.578550318,-59.1464153218,-3.3725741874,-74.6107167128,-18.8368755785,-78.794535618,-23.0206944837,-78.8135196249,-23.0396784906,1
19.8,28,339.4064151806,638.1338823853,-69.3818053915,-6.3378402382,-74.7456402394,-11.701675086,-75.0478479807,-12.0038828273,-76.6601750716,-13.6162099183,1
19.8,29,462.9508923015,348.8613548938,-60.1317382528,-3.6410485042,-74.0440037862,-17.5533140375,-74.5029384066,-18.012248658,-76.1215473386,-19.63085759,1
19.8,30,329.7825136587,573.1062987257,-68.5982689454,-6.0883721461,-73.2982480406,-10.7883512413,-75.5254937819,-13.0155969827,-76.4323493013,-13.922452502,1
19.8,31,611.8610262386,691.0543125566,-68.0924836493,-5.6628012216,-74.5832161323,-12.1535337046,-75.8873527853,-13.4576703576,-76.6449308036,-14.215248376,1
19.8,32,1215.2079573011,891.1401469286,-74.0991468851,-5.7728556395,-80.4280373556,-12.10174611,-81.86606418,-13.5397729344,-82.2336589561,-13.9073677105,1
19.8,33,39.7371818407,3.1723157111,-76.062021742,-9.7120983258,-76.3165687864,-9.9666453702,-76.5625022073,-10.2125787911,-77.4792028123,-11.1292793961,1
19.8,34,260.7388234051,578.1608774541,-71.9393783846,-8.7057857715,-72.3182275127,-9.0846348996,-72.3348410714,-9.1012484583,-78.077271935,-14.8436793219,1
19.8,35,1234.5280632298,455.7815601614,-68.2668084998,-4.3103947399,-78.0730270264,-14.1166132665,-80.8902784566,-16.9338646968,-81.6831037555,-17.7266899956,1
19.8,36,521.7398187258,147.3224967928,-71.4392708064,-8.2414698033,-72.5949679517,-9.3971669485,-72.6029516843,-9.4051506811,-77.8573410742,-14.6595400711,1
19.8,37,455.9157068017,702.5977906387,-70.6027699636,-7.437121137,-72.6510442731,-9.4853954465,-73.8299765776,-10.664327751,-77.5727954992,-14.4071466727,1
19.8,38,57.2899607925,639.6619106988,-70.5380815606,-6.7685164458,-72.3904069849,-8.6208418701,-77.576838312,-13.8072731972,-77.7203183933,-13.9507532784,1
19.8,39,549.3329353205,275.9802871635,-70.5755733288,-7.7554005107,-71.5014265286,-8.6812537104,-76.5247870424,-13.7046142242,-77.0091825602,-14.1890097421,1
19.8,40,352.3686627372,542.6805231299,-67.2419779459,-5.4874457132,-72.8454801171,-11.0909478843,-75.9452081214,-14.1906758886,-77.1430425062,-15.3885102735,1
19.8,41,755.0489183893,659.7410915683,-69.652562811,-6.7797474538,-71.8504961792,-8.977680822,-75.7615293892,-12.888714032,-76.7091902812,-13.836374924,1
19.8,42,954.2479224973,417.4636186597,-60.3840590251,-4.152007231,-69.0649591275,-12.8329073333,-73.9620025015,-17.7299507074,-75.2671470149,-19.0350952208,1
19.8,43,564.9461746318,67.5324928473,-70.9092631586,-7.7321043715,-71.17379058,-7.9966317929,-75.9208958784,-12.7437370912,-76.9069521521,-13.729793365,1
19.8,44,-151.2947557957,-83.5953662242,-75.8849381788,-7.3718494444,-78.6962253126,-10.1831365783,-80.3181622846,-11.8050735503,-81.1664577074,-12.6533689731,1
19.8,45,1146.1751898602,559.3423140688,-70.5073263885,-5.471568189,-77.346607394,-12.3108491945,-78.3053702146,-13.269612015,-81.1367906888,-16.1010324892,1
19.8,46,354.6799295382,912.5261898838,-63.2848032564,-3.7693560361,-75.1476961114,-15.6322488911,-79.8887856679,-20.3733384476,-80.2592733026,-20.7438260823,1
19.8,47,1110.6457003437,972.5450570523,-73.0566688973,-5.4162563309,-79.6803064405,-12.0398938741,-79.9453172462,-12.3049046798,-83.2256947992,-15.5852822328,1
19.8,48,476.5976752026,248.0438967286,-67.4996614692,-5.6082740583,-72.7927569921,-10.9013695812,-76.0274498246,-14.1360624137,-76.9379784203,-15.0465910094,1
19.8,49,158.1869592525,1021.0457320237,-66.1068889292,-3.9269366806,-77.4406841915,-15.2607319429,-81.310194224,-19.1302419754,-81.6006602881,-19.4207080395,1
19.8,50,274.7410854983,634.6083975235,-71.0254201679,-7.8235570998,-71.624369971,-8.422506903,-74.5824238466,-11.3805607785,-77.933572724,-14.7317096559,1
19.8,51,121.9786239862,367.1824497509,-65.6805377192,-4.7257366557,-72.8955540276,-11.9407529642,-75.5636871505,-14.6088860871,-78.5522115056,-17.5974104421,1
19.8,52,638.2308802157,528.2593137036,-68.6209604315,-6.3434429498,-72.0063315654,-9.7288140838,-76.258613167,-13.9810956854,-77.1128271518,-14.8353096702,1
19.8,53,717.721815987,344.0084403084,-69.633230167,-6.7841747147,-72.8839125571,-10.0348571048,-74.50257533,-11.6535198778,-76.9238095085,-14.0747540562,1
19.8,54,-136.0621110286,-159.0609627265,-76.4792190134,-7.9976880541,-77.1838162398,-8.7022852805,-80.1918220299,-11.7102910705,-81.7635146852,-13.2819837258,1
19.8,55,-31.7843719582,667.443907006,-69.4888083838,-5.7481395277,-72.8860443539,-9.1453754978,-78.0305249167,-14.2898560606,-79.1889453015,-15.4482764454,1
19.8,56,198.677579477,170.8901723155,-66.5391991514,-4.7811126842,-73.5856867813,-11.8276003141,-77.709251013,-15.9511645458,-79.21011529,-17.4520288228,1
19.8,57,670.2544819685,166.1137475018,-66.3528062684,-4.9078873243,-74.323812954,-12.8788940099,-75.1137779677,-13.6688590236,-78.6012241382,-17.1563051942,1
19.8,58,322.9297089552,540.7445657165,-69.2503654671,-6.6465107221,-72.1265996696,-9.5227449246,-75.7687172774,-13.1648625325,-76.6195527549,-14.0156980099,1
19.8,59,1054.2775578464,615.8722547243,-72.1720111482,-6.817222935,-76.4193209989,-11.0645327856,-76.9656479951,-11.6108597818,-79.4358929136,-14.0811047003,1
19.8,60,884.7952602645,884.9694467855,-64.027777124,-3.842613022,-74.7622301935,-14.5770660915,-76.8797028841,-16.694538782,-82.2147524823,-22.0295883803,1
19.8,61,801.7081959543,226.8000899395,-70.5422652897,-7.2421617618,-72.3251386406,-9.0250351127,-74.9558836467,-11.6557801188,-77.4157038694,-14.1156003415,1
19.8,62,133.6112249866,519.6510568414,-67.6609043588,-5.5729656875,-72.341089885,-10.2531512138,-76.0500633927,-13.9621247214,-77.4709005217,-15.3829618504,1
19.8,63,110.1648504255,41.4558071702,-68.9112350009,-5.3135249642,-76.1340014838,-12.5362914471,-78.1227146403,-14.5250046036,-78.1580812643,-14.5603712276,1
19.8,64,893.4270171718,718.8791670908,-70.829642046,-7.1384045153,-71.8467214744,-8.1554839437,-77.5008127835,-13.8095752528,-77.8093150209,-14.1180774902,1
19.8,65,454.9802175201,474.324572423,-57.3223040512,-3.3996083306,-74.1034642169,-20.1807684963,-74.6225278177,-20.6998320971,-75.6468497292,-21.7241540086,1
19.8,66,58.5454678792,-105.0476007429,-70.196043179,-5.0598236026,-77.8786032039,-12.7423836275,-78.5727476468,-13.4365280703,-81.5307149373,-16.3944953608,1
19.8,67,1145.5885831285,797.676029971,-72.9679152307,-5.9490475791,-79.0028603955,-11.9839927438,-79.8120236292,-12.7931559776,-80.2474678895,-13.2286002379,1
19.8,68,795.3417559759,618.2569103211,-70.3954012142,-7.1243199539,-72.731150207,-9.4600689467,-74.3219834831,-11.0509022228,-77.6876155889,-14.4165343286,1
19.8,69,-111.2819295944,316.347615316,-65.6106512008,-4.0581288736,-75.2462836404,-13.6937613131,-77.1926767364,-15.6401544092,-82.4838633211,-20.9313409939,1
19.8,70,48.9242263213,327.9867144597,-69.8757238104,-7.2313619215,-72.3635544052,-9.7191925164,-73.2267397485,-10.5823778596,-76.2324012149,-13.588039326,1
19.8,71,163.6612622356,254.1008873934,-69.5286488987,-6.2805053909,-74.2410237671,-10.9928802593,-74.7574729596,-11.5093294518,-77.8374793897,-14.5893358819,1
19.8,72,42.9736168917,-68.0144688625,-71.6039022045,-5.8949695825,-77.684940534,-11.976007912,-77.8731569425,-12.1642243205,-81.1246846826,-15.4157520606,1
19.8,73,499.1069747266,668.3348673913,-70.230554428,-7.2942685002,-72.1846578159,-9.248371888,-74.461399409,-11.5251134812,-77.1009978566,-14.1647119287,1
19.8,74,322.4531096781,836.9073275122,-60.7462735803,-3.5589073177,-73.6906233073,-16.5032570447,-79.6201059702,-22.4327397076,-79.6500663097,-22.4627000471,1
19.8,75,838.5325933714,179.9592782548,-70.3668643337,-6.6854804435,-74.9415665242,-11.2601826339,-76.3845239525,-12.7031400623,-76.7206556552,-13.0392717649,1
19.8,76,1004.8458439578,198.9928961023,-70.3200927263,-5.9374344362,-74.6131367524,-10.2304784624,-77.0921301323,-12.7094718423,-79.1085218656,-14.7258635756,1
19.8,77,151.307094368,118.850359793,-64.8112751713,-4.0781653487,-74.88044848,-14.1473386574,-79.4325474635,-18.6994376409,-79.5150864392,-18.7819766165,1
19.8,78,113.3693368092,456.5331755691,-62.6762213489,-3.9272672525,-73.8679530856,-15.1189989893,-74.6877927061,-15.9388386098,-80.0335248796,-21.2845707833,1
19.8,79,-6.5756232901,254.0435505034,-67.6283828782,-5.1118259057,-72.6134861465,-10.0969291741,-77.3295246832,-14.8129677107,-79.4955990558,-16.9790420833,1
19.8,80,833.0813308564,890.0639306269,-60.2473013266,-3.4613571661,-74.7572545903,-17.9713104298,-76.0113772822,-19.2254331217,-79.5155324726,-22.7295883121,1
19.8,81,700.3876254524,655.5303466958,-68.154889636,-5.7561266578,-73.6900491172,-11.2912861389,-76.0220635653,-13.6233005871,-76.1790254595,-13.7802624813,1
19.8,82,1035.6210312045,804.6734754497,-70.570523621,-5.5563575267,-75.2337553075,-10.2195892131,-78.7527750353,-13.738608941,-79.9027251253,-14.8885590309,1
19.8,83,-144.9134925528,667.3756618141,-69.6134253209,-4.8995207669,-76.3181026264,-11.6041980724,-78.5487992242,-13.8348946702,-81.3037449707,-16.5898404167,1
19.8,84,703.7554750306,428.8931882217,-67.0057466739,-5.1913249531,-74.7329242313,-12.9185025105,-75.1246924967,-13.3102707759,-77.6927049746,-15.8782832538,1
19.8,85,28.867894944,319.3834413055,-67.169490015,-5.3148814951,-72.556097093,-10.7014885731,-76.387193677,-14.5325851571,-77.2727969739,-15.4181884541,1
19.8,86,1062.7123053111,654.0403708532,-72.9822655054,-7.2811330129,-75.3229011373,-9.6217686448,-77.420631519,-11.7194990265,-79.7756684741,-14.0745359816,1
19.8,87,981.1374702476,927.6792427895,-69.0838431964,-4.6610052013,-76.6490693694,-12.2262313744,-78.1427067109,-13.7198687158,-82.7708335447,-18.3479955496,1
19.8,88,264.3439966153,569.3731409749,-71.4791031576,-8.2952992879,-72.2304062696,-9.0466023999,-72.9260039132,-9.7422000435,-77.7854837768,-14.601679907,1
19.8,89,382.9192753982,288.2591807028,-66.6483632137,-5.1059837116,-74.0112836259,-12.4689041238,-75.4164790149,-13.8740995129,-77.5206767616,-15.9782972595,1
19.8,90,1119.6819663656,380.8033742969,-64.5281814646,-3.7692609288,-76.7183820885,-15.9594615526,-80.4828097879,-19.723889252,-81.7202586726,-20.9613381368,1
19.8,91,-103.7931628359,112.7580393747,-71.5298952046,-5.7279354196,-76.4049216343,-10.6029618493,-79.1542931065,-13.3523333215,-79.9696858135,-14.1677260285,1
19.8,92,103.1652147219,369.8856237565,-65.2817350962,-4.6002330115,-72.88285872,-12.2013566353,-75.5150976504,-14.8335955657,-79.0377006867,-18.356198602,1
19.8,93,869.5877354217,206.0841169797,-69.2782901388,-5.8150120678,-76.0852380184,-12.6219599475,-76.7991864085,-13.3359083375,-77.2719940874,-13.8087160164,1
19.8,94,618.808733549,930.3000304082,-66.6149834462,-4.8501255192,-72.5831286645,-10.8182707375,-76.8158356744,-15.0509777473,-79.6918594751,-17.927001548,1
19.8,95,316.7198108856,455.3416048631,-70.7112759859,-7.5141239793,-73.5128172844,-10.3156652778,-76.8371254562,-13.6399734496,-77.017813662,-13.8206616554,1
19.8,96,506.5280196893,270.2699891085,-68.0455316273,-5.9909729981,-72.2049368766,-10.1503782475,-76.1410095897,-14.0864509605,-77.106524223,-15.0519655938,1
19.8,97,191.5216181889,439.8008969327,-66.3340770007,-4.8931152715,-74.6911045412,-13.250142812,-74.8099746192,-13.36901289,-78.9860981564,-17.5451364272,1
